ck_id	county	duchy	kingdom_1066	empire_1066	search_query	match_status	top_qid	top_label	top_description	candidate_qids	candidate_labels	candidate_urls	notes
c_frankfurt	Frankfurt	West Franconia	East Francia	Holy Roman Empire	Frankfurt	fuzzy_label	Q4024	Frankfurt (Oder)	city in Brandenburg, Germany	Q4024; Q1794; Q38245; Q163804; Q46033	Frankfurt (Oder); Frankfurt; Eintracht Frankfurt; Städel Museum; Frankfurt Airport	http://www.wikidata.org/entity/Q4024; http://www.wikidata.org/entity/Q1794; http://www.wikidata.org/entity/Q38245; http://www.wikidata.org/entity/Q163804; http://www.wikidata.org/entity/Q46033	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_freistadt	Freistadt	Austria	Bavaria	Holy Roman Empire	Freistadt	exact_label	Q106078447	Freistadt	family name	Q106078447; Q143140; Q257347; Q1471150; Q2624037	Freistadt; Freistadt; Freistadt District; Fryšták; Freistadt	http://www.wikidata.org/entity/Q106078447; http://www.wikidata.org/entity/Q143140; http://www.wikidata.org/entity/Q257347; http://www.wikidata.org/entity/Q1471150; http://www.wikidata.org/entity/Q2624037	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_frisia	Frisia	Frisia	Frisia	Holy Roman Empire	Frisia	fuzzy_label	Q770	Friesland	province of the Netherlands	Q770; Q4492881; Q25325; Q848313; Q27175	Friesland; Frisia; Frisian; Fries Museum; West Frisian	http://www.wikidata.org/entity/Q770; http://www.wikidata.org/entity/Q4492881; http://www.wikidata.org/entity/Q25325; http://www.wikidata.org/entity/Q848313; http://www.wikidata.org/entity/Q27175	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_friuli	Friuli	Friuli	Italy	Italia	Friuli	fuzzy_label	Q1250	Friuli Venezia Giulia	autonomous region of Italy	Q1250; Q160570; Q33441; Q54165951; Q27710932	Friuli Venezia Giulia; Friuli; Friulian; Bahrain Victorious Development Team; Il Friuli medico	http://www.wikidata.org/entity/Q1250; http://www.wikidata.org/entity/Q160570; http://www.wikidata.org/entity/Q33441; http://www.wikidata.org/entity/Q54165951; http://www.wikidata.org/entity/Q27710932	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_frontenhausen	Frontenhausen	Bavaria	Bavaria	Holy Roman Empire	Frontenhausen	exact_label	Q528319	Frontenhausen	market municipality of Germany	Q528319; Q32019315; Q121298452; Q24216946	Frontenhausen; Frontenhausen; Frontenhausen-Marklkofen; Frontenhausen	http://www.wikidata.org/entity/Q528319; http://www.wikidata.org/entity/Q32019315; http://www.wikidata.org/entity/Q121298452; http://www.wikidata.org/entity/Q24216946	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_fulda	Fulda	Hesse	East Francia	Holy Roman Empire	Fulda	exact_label	Q3963	Fulda	seat of Landkreis Fulda and city in Hesse, Germany	Q3963; Q28126268; Q1760233; Q7899; Q6434	Fulda; Fulda; Fulda; Fulda; Fulda	http://www.wikidata.org/entity/Q3963; http://www.wikidata.org/entity/Q28126268; http://www.wikidata.org/entity/Q1760233; http://www.wikidata.org/entity/Q7899; http://www.wikidata.org/entity/Q6434	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_furstenberg	Furstenberg	Swabia	East Francia	Holy Roman Empire	Furstenberg	exact_label	Q37126387	Furstenberg	family name	Q37126387; Q574354; Q51079363; Q963699; Q262644	Furstenberg; Fürstenberg; Fürstenberg; Fürstenberg; Fürstenberg	http://www.wikidata.org/entity/Q37126387; http://www.wikidata.org/entity/Q574354; http://www.wikidata.org/entity/Q51079363; http://www.wikidata.org/entity/Q963699; http://www.wikidata.org/entity/Q262644	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_fyn	Fyn	Sjælland	Denmark	Scandinavia	Fyn	fuzzy_label	Q26503	Funen	island in Denmark	Q26503; Q423628; Q138978121; Q18024903; Q21984751	Funen; FYN proto-oncogene, Src family tyrosine kinase; Fynancy GmbH; FYN; Fyn proto-oncogene	http://www.wikidata.org/entity/Q26503; http://www.wikidata.org/entity/Q423628; http://www.wikidata.org/entity/Q138978121; http://www.wikidata.org/entity/Q18024903; http://www.wikidata.org/entity/Q21984751	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gacka	Gacka	Croatia	Croatia	Byzantine Empire	Gacka	exact_label	Q42590512	Gacka	family name	Q42590512; Q998333; Q16116238; Q168991; Q1490779	Gacka; Gacka; Gacka (region); Gacko; Gackau	http://www.wikidata.org/entity/Q42590512; http://www.wikidata.org/entity/Q998333; http://www.wikidata.org/entity/Q16116238; http://www.wikidata.org/entity/Q168991; http://www.wikidata.org/entity/Q1490779	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_galati	Galați	Moldavia	Moldavia	Carpathia	Galați	exact_label	Q170996	Galați	county seat in Galați County, Romania	Q170996; Q107442131; Q37535267; Q188796; Q128620	Galați; Galați; Galati; Galați County; Epistle to the Galatians	http://www.wikidata.org/entity/Q170996; http://www.wikidata.org/entity/Q107442131; http://www.wikidata.org/entity/Q37535267; http://www.wikidata.org/entity/Q188796; http://www.wikidata.org/entity/Q128620	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_galatia	Galatia	Bucellaria	Nikaea	Byzantine Empire	Galatia	exact_label	Q26847	Galatia	area in the highlands of central Asia Minor	Q26847; Q1249412; Q2672051; Q1896792; Q27403	Galatia; Galatia; Galatia; Galatia; Galatian	http://www.wikidata.org/entity/Q26847; http://www.wikidata.org/entity/Q1249412; http://www.wikidata.org/entity/Q2672051; http://www.wikidata.org/entity/Q1896792; http://www.wikidata.org/entity/Q27403	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_galatia_salutaris	Galatia Salutaris	Anatolia	Anatolia	Byzantine Empire	Galatia Salutaris	no_result							Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_allenstein	Galindia	Masuria	Lithuania	Baltic Empire	Galindia	exact_label	Q11220730	Galindia	historical region	Q11220730; Q1190494; Q129398044; Q139798966	Galindia; Galindian; Galindians Across the Vastness of Europe: Archaeology, History, Linguistics; Galindian language	http://www.wikidata.org/entity/Q11220730; http://www.wikidata.org/entity/Q1190494; http://www.wikidata.org/entity/Q129398044; http://www.wikidata.org/entity/Q139798966	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_galloway	Galloway	Strathclyde	Scotland	Britannia	Galloway	exact_label	Q12789571	Galloway	family name	Q12789571; Q111048087; Q2342092; Q21392995; Q56922578	Galloway; Galloway; Galloway; Terry Don Galloway; Laura F. Galloway	http://www.wikidata.org/entity/Q12789571; http://www.wikidata.org/entity/Q111048087; http://www.wikidata.org/entity/Q2342092; http://www.wikidata.org/entity/Q21392995; http://www.wikidata.org/entity/Q56922578	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gallura	Gallura	Sardinia	Sardinia	Italia	Gallura	exact_label	Q962651	Gallura	geographic region	Q962651; Q140131489; Q106996869; Q2723760; Q27777826	Gallura; Gallura; Province of Gallura North-East Sardinia; Giudicato of Gallura; Roman Catholic Diocese of Civita	http://www.wikidata.org/entity/Q962651; http://www.wikidata.org/entity/Q140131489; http://www.wikidata.org/entity/Q106996869; http://www.wikidata.org/entity/Q2723760; http://www.wikidata.org/entity/Q27777826	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gauldala	Gauldælafylki	Upplönd	Norway	Scandinavia	Gauldælafylki	no_result							Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_danzig	Gdańsk	Pomerelia	Pomerania	Baltic Empire	Gdańsk	exact_label	Q1792	Gdańsk	city and capital of the Pomeranian Voivodeship on the Baltic coast of northern Poland	Q1792; Q1758009; Q465922; Q182385; Q1897993	Gdańsk; University of Gdańsk; Gdańsk University of Technology; Gdańsk Arena; Gdańsk Stocznia	http://www.wikidata.org/entity/Q1792; http://www.wikidata.org/entity/Q1758009; http://www.wikidata.org/entity/Q465922; http://www.wikidata.org/entity/Q182385; http://www.wikidata.org/entity/Q1897993	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_geisenhausen	Geisenhausen	Bavaria	Bavaria	Holy Roman Empire	Geisenhausen	exact_label	Q52756274	Geisenhausen	quarter of Schweitenkirchen	Q52756274; Q533032; Q32028093; Q133263891; Q133796978	Geisenhausen; Geisenhausen; Geisenhausen; Geisenhausen; Geisenhausen railway station	http://www.wikidata.org/entity/Q52756274; http://www.wikidata.org/entity/Q533032; http://www.wikidata.org/entity/Q32028093; http://www.wikidata.org/entity/Q133263891; http://www.wikidata.org/entity/Q133796978	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gemer	Gemer	Nitra	Hungary	Carpathia	Gemer	exact_label	Q1095701	Gemer	municipality of Slovakia	Q1095701; Q9836; Q475639; Q970701; Q49103664	Gemer; Gemert-Bakel; Gemer; Gemert; Gemerek district	http://www.wikidata.org/entity/Q1095701; http://www.wikidata.org/entity/Q9836; http://www.wikidata.org/entity/Q475639; http://www.wikidata.org/entity/Q970701; http://www.wikidata.org/entity/Q49103664	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_geneva	Geneva	Savoy	Burgundy	Francia	Geneva	exact_label	Q71	Geneva	capital of the canton of Geneva, Switzerland	Q71; Q11917; Q28707501; Q5532987; Q37556960	Geneva; Canton of Geneva; Geneva; Geneva College; Geneva	http://www.wikidata.org/entity/Q71; http://www.wikidata.org/entity/Q11917; http://www.wikidata.org/entity/Q28707501; http://www.wikidata.org/entity/Q5532987; http://www.wikidata.org/entity/Q37556960	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_genoa	Genoa	Genoa	Italy	Italia	Genoa	exact_label	Q1449	Genoa	Italian city	Q1449; Q2074; Q593321; Q174306; Q575588	Genoa; Genoa CFC; University of Genoa; Republic of Genoa; Genoa	http://www.wikidata.org/entity/Q1449; http://www.wikidata.org/entity/Q2074; http://www.wikidata.org/entity/Q593321; http://www.wikidata.org/entity/Q174306; http://www.wikidata.org/entity/Q575588	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gastrikland	Gestrikalandia	Uppland	Sweden	Scandinavia	Gestrikalandia	no_result							Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gevaudan	Gévaudan	Toulouse	France	Francia	Gévaudan	exact_label	Q105418134	Gévaudan	family name	Q105418134; Q514081; Q5662107; Q124066136; Q965303	Gévaudan; Gévaudan; Alain Gévaudan; Gevaudan; Gavaudan	http://www.wikidata.org/entity/Q105418134; http://www.wikidata.org/entity/Q514081; http://www.wikidata.org/entity/Q5662107; http://www.wikidata.org/entity/Q124066136; http://www.wikidata.org/entity/Q965303	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_girona	Girona	Barcelona	Aragon	Hispania	Girona	exact_label	Q7038	Girona	municipality and capital city of the Province of Girona, Catalonia, Spain	Q7038; Q37487064; Q24932380; Q99459677; Q5564804	Girona; Girona; Girona; Girona; Girona	http://www.wikidata.org/entity/Q7038; http://www.wikidata.org/entity/Q37487064; http://www.wikidata.org/entity/Q24932380; http://www.wikidata.org/entity/Q99459677; http://www.wikidata.org/entity/Q5564804	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_giurgiu	Giurgiu	Muntenia	Wallachia	Carpathia	Giurgiu	exact_label	Q202351	Giurgiu	city in Giurgiu County, Romania	Q202351; Q193055; Q107442266; Q56810815; Q16898270	Giurgiu; Giurgiu County; Giurgiu; Giurgiu Nord railway station; Giurgiu	http://www.wikidata.org/entity/Q202351; http://www.wikidata.org/entity/Q193055; http://www.wikidata.org/entity/Q107442266; http://www.wikidata.org/entity/Q56810815; http://www.wikidata.org/entity/Q16898270	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gleichenstein	Gleichenstein	Thüringia	East Francia	Holy Roman Empire	Gleichenstein	fuzzy_label	Q21204679	Gleichenstein, Hans Basilius Edler von (ADB)	entry in the Allgemeine Deutsche Biographie	Q21204679; Q1011973; Q1530238	Gleichenstein, Hans Basilius Edler von (ADB); Burg Gleichenstein; Gleichenstein	http://www.wikidata.org/entity/Q21204679; http://www.wikidata.org/entity/Q1011973; http://www.wikidata.org/entity/Q1530238	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gloucestershire	Gloucestershire	Hwicce	England	Britannia	Gloucestershire	exact_label	Q67508687	Gloucestershire	historic county of England	Q67508687; Q23165; Q21694733; Q60576063; Q939536	Gloucestershire; Gloucestershire; Gloucestershire; Gloucestershire; Gloucestershire	http://www.wikidata.org/entity/Q67508687; http://www.wikidata.org/entity/Q23165; http://www.wikidata.org/entity/Q21694733; http://www.wikidata.org/entity/Q60576063; http://www.wikidata.org/entity/Q939536	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gnezdovo	Gnezdovo	Smolensk	White Rus'	Russia	Gnezdovo	fuzzy_label	Q13424755	Gnyozdovo	village in Smolensky District, Smolensk Oblast, Russia	Q13424755; Q2626066; Q53781853; Q4140819; Q21487018	Gnyozdovo; Gnezdovo; Gnyozdovo; Gnezdovo inscription; Gnezdovoj	http://www.wikidata.org/entity/Q13424755; http://www.wikidata.org/entity/Q2626066; http://www.wikidata.org/entity/Q53781853; http://www.wikidata.org/entity/Q4140819; http://www.wikidata.org/entity/Q21487018	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gnieznienska	Gniezno	Polania	Poland	West-Slavia	Gniezno	exact_label	Q51432	Gniezno	city in central-western Poland	Q51432; Q555805; Q133166; Q2304534; Q19139313	Gniezno; Gmina Gniezno; Gniezno County; Gniezno; Gniezno	http://www.wikidata.org/entity/Q51432; http://www.wikidata.org/entity/Q555805; http://www.wikidata.org/entity/Q133166; http://www.wikidata.org/entity/Q2304534; http://www.wikidata.org/entity/Q19139313	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gorz	Goriza	Friuli	Italy	Italia	Goriza	fuzzy_label	Q5775310	Gorizan	village in Iran	Q5775310; Q31776003; Q71482240; Q5586522; Q128795697	Gorizan; Gorizala ki Ker; Gorizavole Branch Post Office; Goriran-e Sofla; Goritsa Grancharova-Kozhareva	http://www.wikidata.org/entity/Q5775310; http://www.wikidata.org/entity/Q31776003; http://www.wikidata.org/entity/Q71482240; http://www.wikidata.org/entity/Q5586522; http://www.wikidata.org/entity/Q128795697	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gorlitz	Görlitz	Meissen	East Francia	Holy Roman Empire	Görlitz	exact_label	Q4077	Görlitz	town in Saxony, Germany	Q4077; Q105531493; Q323670; Q6317; Q1008218	Görlitz; Görlitz; Görlitz railway station; Görlitz District; Görlitz	http://www.wikidata.org/entity/Q4077; http://www.wikidata.org/entity/Q105531493; http://www.wikidata.org/entity/Q323670; http://www.wikidata.org/entity/Q6317; http://www.wikidata.org/entity/Q1008218	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gottingen	Goslar	Thüringia	East Francia	Holy Roman Empire	Goslar	exact_label	Q3896	Goslar	historic town in Lower Saxony, Germany	Q3896; Q6040; Q20519827; Q1008208; Q32038334	Goslar; Goslar district; Goslar; Goslar; Goslar	http://www.wikidata.org/entity/Q3896; http://www.wikidata.org/entity/Q6040; http://www.wikidata.org/entity/Q20519827; http://www.wikidata.org/entity/Q1008208; http://www.wikidata.org/entity/Q32038334	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gostyninska	Gostynin	Mazovia	Poland	West-Slavia	Gostynin	exact_label	Q983735	Gostynin	city and urban gmina of Poland	Q983735; Q1532928; Q947480; Q2358237; Q33676837	Gostynin; Gmina Gostynin; Gostynin County; Gostynin train station; Gostynin	http://www.wikidata.org/entity/Q983735; http://www.wikidata.org/entity/Q1532928; http://www.wikidata.org/entity/Q947480; http://www.wikidata.org/entity/Q2358237; http://www.wikidata.org/entity/Q33676837	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gutland	Gotland	Visby	Sweden	Scandinavia	Gotland	fuzzy_label	Q374794	Region Gotland	municipality in Gotland County, Sweden	Q374794; Q1027830; Q103738; Q624094; Q2594353	Region Gotland; Gotland; Gotland County; GNV Azzurra; HSwMS Gotland	http://www.wikidata.org/entity/Q374794; http://www.wikidata.org/entity/Q1027830; http://www.wikidata.org/entity/Q103738; http://www.wikidata.org/entity/Q624094; http://www.wikidata.org/entity/Q2594353	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_gowrie	Gowrie	Albany	Scotland	Britannia	Gowrie	exact_label	Q1932397	Gowrie	human settlement in Webster County, Iowa, United States of America	Q1932397; Q3112834; Q42867112; Q5590136; Q1961705	Gowrie; Gowrie; Gowrie; Gowrie; NWNGR “Gowrie”	http://www.wikidata.org/entity/Q1932397; http://www.wikidata.org/entity/Q3112834; http://www.wikidata.org/entity/Q42867112; http://www.wikidata.org/entity/Q5590136; http://www.wikidata.org/entity/Q1961705	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_granada	Granada	Granada	Andalusia	Hispania	Granada	exact_label	Q8810	Granada	municipality and capital of the province of Granada, Spain	Q8810; Q258405; Q205648; Q37507784; Q2101383	Granada; Granada Department; Granada; Granada; Granada	http://www.wikidata.org/entity/Q8810; http://www.wikidata.org/entity/Q258405; http://www.wikidata.org/entity/Q205648; http://www.wikidata.org/entity/Q37507784; http://www.wikidata.org/entity/Q2101383	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_graz	Graz	Steyermark	Bavaria	Holy Roman Empire	Graz	exact_label	Q13298	Graz	capital of Styria, Austria	Q13298; Q107377751; Q746517; Q7728; Q21191276	Graz; Graz; Grażyna; Grazia Deledda; Grazia	http://www.wikidata.org/entity/Q13298; http://www.wikidata.org/entity/Q107377751; http://www.wikidata.org/entity/Q746517; http://www.wikidata.org/entity/Q7728; http://www.wikidata.org/entity/Q21191276	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_grisons	Grisons	Currezia	East Francia	Holy Roman Empire	Grisons	fuzzy_label	Q11925	Canton of the Grisons	canton of Switzerland	Q11925; Q105348479; Q104761387; Q1020828; Q1543702	Canton of the Grisons; Grisons; Grisons; Graubünden/Grisons dialect; Grisons Cantonal Bank	http://www.wikidata.org/entity/Q11925; http://www.wikidata.org/entity/Q105348479; http://www.wikidata.org/entity/Q104761387; http://www.wikidata.org/entity/Q1020828; http://www.wikidata.org/entity/Q1543702	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_grobin	Grobin	Courland	Lithuania	Baltic Empire	Grobin	fuzzy_label	Q757049	Grobiņa	city and capital of South Kurzeme Municipality, Latvia	Q757049; Q2320320; Q609656; Q52318259; Q125344600	Grobiņa; Grobiņa Municipality; Grobiņa Parish; Grobiņas Street; Grobiņas Street	http://www.wikidata.org/entity/Q757049; http://www.wikidata.org/entity/Q2320320; http://www.wikidata.org/entity/Q609656; http://www.wikidata.org/entity/Q52318259; http://www.wikidata.org/entity/Q125344600	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
c_grodno	Grodno	Grodno	White Rus'	Russia	Grodno	fuzzy_label	Q181376	Horadnia	city in Belarus, capital of Horadnia Region	Q181376; Q1965697; Q191061; Q2986673; Q2067552	Horadnia; Grodno District; Horadnia Region; Yanka Kupala State University of Grodno; Grodno State Medical University	http://www.wikidata.org/entity/Q181376; http://www.wikidata.org/entity/Q1965697; http://www.wikidata.org/entity/Q191061; http://www.wikidata.org/entity/Q2986673; http://www.wikidata.org/entity/Q2067552	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
